DEPTH,RHOB,DT,GR,AI,AI_rel,PHIE
1361.0901,2148.7578,468.1654,44.9776,4589741,158497.2031,0.3132
1361.2401,2147.6736,468.8083,43.9245,4581134,158497.2031,0.3139
1361.39,2146.5,469.4475,45.0256,4572396,158497.2031,0.3147
1361.54,2146.5,469.4475,45.9302,4572396,158497.2031,0.3147
1361.6901,2149.9629,467.5076,53.1316,4598778,158497.2031,0.3125
1361.8401,2151.0713,466.8503,52.7655,4607625.5,158497.2031,0.3118
1361.9901,2151.0999,466.8333,49.7041,4607854.5,158497.2031,0.3118
1362.14,2142.4321,471.7597,50.3545,4541405.5,158497.2031,0.3172
1362.29,2136.6267,475.0851,49.7901,4497376,158497.2031,0.3208
1362.4401,2145.5698,469.9788,51.2401,4565328.5,158497.2031,0.3153
1362.5901,2147.572,468.8636,54.2339,4580378,158497.2031,0.314
1362.7401,2146.6465,469.3677,61.3627,4573486.5,158497.2031,0.3146
1362.89,2137.6174,474.5202,61.522,4504913,158497.2031,0.3202
1363.04,2122.5044,483.0848,62.1659,4393941.5,158497.2031,0.3296
1363.1901,2112.4475,488.8228,59.6638,4321596.5,158497.2031,0.336
1363.3401,2108.052,491.3033,59.1223,4290749,158497.2031,0.3387
1363.4901,2112.0295,489.0601,56.2175,4318592,158497.2031,0.3362
1363.64,2105.0696,492.9991,53.3494,4270073.5,158497.2031,0.3406
1363.79,2098.4358,496.7848,52.4054,4224081,158497.2031,0.3448
1363.9401,2105.718,492.653,52.9806,4274440,158497.2031,0.3402
1364.0901,2107.7192,491.4948,55.5457,4288388,158497.2031,0.3389
1364.2401,2107.3999,491.6686,58.0252,4286220,158497.2031,0.3391
1364.39,2105.7854,492.5862,59.306,4274967.5,158497.2031,0.3402
1364.54,2100.3728,495.6622,58.6422,4237590,158497.2031,0.3435
1364.6901,2099.7402,496.0217,58.2125,4233171.5,158497.2031,0.3439
1364.8401,2117.0508,486.1837,58.2125,4355624.5,155519.2188,0.3331
1364.9901,2114.0623,487.8823,57.8169,4333790,131377.6562,0.3349
1365.14,2105.2847,492.8885,56.5631,4271343,118568.3516,0.3405
1365.29,2101.2153,495.2119,51.8073,4243103.5,118568.3516,0.343
1365.4401,2117.6873,485.8339,47.236,4360810.5,118568.3516,0.3327
1365.5901,2128.4497,479.7221,44.6255,4436863.5,118568.3516,0.326
1365.7401,2137.2705,474.7212,43.1479,4502907,118568.3516,0.3205
1365.89,2147.8911,468.6854,42.2532,4582848.5,118568.3516,0.3138
1366.04,2148.1604,468.5175,43.0316,4585044.5,118568.3516,0.3137
1366.1901,2131.2703,478.1028,44.8057,4459731,118568.3516,0.3242
1366.3401,2112.0562,489.0224,45.9246,4319109.5,118568.3516,0.3362
1366.4901,2106.3013,492.2929,45.7333,4278563.5,118568.3516,0.3398
1366.64,2107.7778,491.4669,43.9702,4288814.5,118568.3516,0.3389
1366.79,2110.8999,489.708,43.1516,4310527.5,118568.3516,0.337
1366.9401,2108.9238,490.8311,46.5872,4296680,118568.3516,0.3382
1367.0901,2105.3474,492.8636,51.6141,4271674,118568.3516,0.3404
1367.2401,2106.7454,492.0691,53.3962,4281493.5,118568.3516,0.3396
1367.39,2114.4136,487.711,52.0999,4335547.5,118568.3516,0.3348
1367.54,2128.5029,479.704,49.5694,4438191.5,118568.3516,0.3259
1367.6901,2145.8989,469.8077,47.9778,4567748,118568.3516,0.3151
1367.8401,2149.5654,467.7054,45.0204,4596025.5,118568.3516,0.3128
1367.9901,2143.573,471.111,44.8757,4550206.5,118568.3516,0.3165
1368.14,2131.4246,478.0237,44.1543,4459526.5,118568.3516,0.3241
1368.29,2111.8882,489.1462,43.3307,4318208.5,118568.3516,0.3363
1368.4401,2097.3965,497.3745,43.5332,4216938.5,118568.3516,0.3454
1368.5901,2101.7034,494.906,43.7782,4246960,118568.3516,0.3427
1368.7401,2114.7417,487.4962,46.8852,4338165.5,118568.3516,0.3345
1368.89,2125.8035,481.2159,53.0012,4417728,118568.3516,0.3276
1369.04,2133.6528,476.7714,59.2293,4475214,98183.6562,0.3227
1369.1901,2130.9558,478.2816,61.483,4455555,18643.957,0.3244
1369.3401,2120.5051,484.2257,61.8517,4379523.5,14790.3516,0.3309
1369.4901,2104.8479,493.1475,61.8517,4268280.5,14790.3516,0.3407
1369.64,2096.7883,497.7208,61.7228,4212784.5,14790.3516,0.3458
1369.79,2094.5991,498.9296,60.7709,4198191.5,14790.3516,0.3471
1369.9401,2092.7527,500.0211,59.4773,4185332.5,14790.3516,0.3483
1370.0901,2094.8,498.8576,58.3269,4199194,14790.3516,0.347
1370.2401,2094.4407,499.0618,54.9571,4196767.5,14790.3516,0.3472
1370.39,2089.5647,501.8311,54.1184,4163927.25,14790.3516,0.3503
1370.54,2079.6951,507.4132,54.1184,4098623.75,14790.3516,0.3565
1370.6901,2077.4668,508.6804,54.1184,4084032.25,14790.3516,0.3578
1370.8401,2076.3684,509.3324,54.1436,4076647.75,14790.3516,0.3585
1370.9901,2074.1001,510.6217,55.938,4061911.25,14790.3516,0.36
1371.14,2077.4944,508.6639,56.3922,4084218.5,14790.3516,0.3578
1371.29,2083.1914,505.4542,59.0712,4121429.75,14790.3516,0.3543
1371.4401,2086.5837,503.4994,59.1223,4144166.5,14790.3516,0.3522
1371.5901,2090.0234,501.5707,56.5306,4166961,14790.3516,0.35
1371.7401,2097.6729,497.1984,53.8434,4219016,14790.3516,0.3452
1371.89,2100.3108,495.6974,51.9936,4237086,14790.3516,0.3435
1372.04,2101.5818,495.0006,51.4338,4245615,14790.3516,0.3428
1372.1901,2100.6377,495.5149,51.389,4239303.5,14790.3516,0.3433
1372.3401,2098.4995,496.7267,51.7847,4224660.5,14790.3516,0.3447
1372.4901,2098.2002,496.8969,49.9025,4222606.5,14790.3516,0.3449
1372.64,2098.2002,496.8969,50.7129,4222606.5,14790.3516,0.3449
1372.79,2105.7605,492.6003,52.0556,4274884.5,14790.3516,0.3401
1372.9401,2107.3999,491.6686,51.9324,4286220,14790.3516,0.3391
1373.0901,2107.3999,491.6686,50.4063,4286220,-30648.3652,0.3391
1373.2401,2106.5488,492.1743,50.0243,4280088,-63966.4688,0.3396
1373.39,2102.8125,494.3041,46.4077,4254117.5,-70176.8281,0.342
1373.54,2099.9951,495.9052,44.7436,4234678,-70176.8281,0.3437
1373.6901,2098.5293,496.7177,44.8957,4224794.5,-70176.8281,0.3447
1373.8401,2092.5239,500.1429,40.179,4183954.75,-70176.8281,0.3484
1373.9901,2089.3672,501.9254,36.934,4162706.75,-70176.8281,0.3504
1374.14,2094.488,499.0258,37.6101,4197263.5,-70176.8281,0.3472
1374.29,2104.7073,493.2273,40.6043,4267452,-70176.8281,0.3408
1374.4401,2114.5437,487.6371,43.8933,4336465.5,-70176.8281,0.3347
1374.5901,2114.9031,487.4328,45.3069,4338901.5,-70176.8281,0.3344
1374.7401,2109.3911,490.5473,45.4753,4300150,-70176.8281,0.3379
1374.89,2098.9907,496.4473,45.6248,4228362.5,-70176.8281,0.3444
1375.04,2094.9382,498.7507,45.3153,4200381,-70176.8281,0.3469
1375.1901,2101.1025,495.2474,45.2776,4242695,-70176.8281,0.3431
1375.3401,2107.6301,491.5378,46.9766,4287871,-70176.8281,0.339
1375.4901,2112.1553,488.966,46.7478,4319679.5,-70176.8281,0.3362
1375.64,2119.6863,484.7007,44.0617,4373411.5,-70176.8281,0.3314
1375.79,2129.311,479.2446,41.1499,4443241.5,-70176.8281,0.3254
1375.9401,2140.6035,472.8271,39.3406,4527676.5,-70176.8281,0.3184
1376.0901,2136.8547,474.9406,40.1745,4500388,-70176.8281,0.3207
1376.2401,2116.7905,486.3277,45.925,4353213.5,-70176.8281,0.3333
1376.39,2098.8567,496.5361,50.7911,4227732.5,-70176.8281,0.3444
1376.54,2081.072,506.6354,50.4078,4108098.75,-70176.8281,0.3556
1376.6901,2072.1875,511.6635,51.3035,4049905.25,-70176.8281,0.3611
1376.8401,2074.6929,510.2563,53.085,4066018.75,-70176.8281,0.3596
1376.9901,2082.6653,505.7254,56.5606,4118506.5,-71157.8125,0.3546
1377.14,2095.0178,498.7155,58.3092,4201019,-80561.1484,0.3469
1377.29,2103.6479,493.8196,55.9151,4260011,-94514.0391,0.3415
1377.4401,2107.042,491.8813,54.4145,4283641,-94514.0391,0.3393
1377.5901,2102.022,494.7534,55.0282,4248946,-94514.0391,0.3425
1377.7401,2090.7964,501.1245,54.2265,4172261.5,-94514.0391,0.3496
1377.89,2087.6719,502.888,51.7935,4151384,-94514.0391,0.3515
1378.04,2091.4014,500.789,49.0534,4176244,-94514.0391,0.3491
1378.1901,2095.3652,498.5364,44.9086,4203041,-94514.0391,0.3467
1378.3401,2097.3535,497.4,44.9845,4216635.5,-94514.0391,0.3454
1378.4901,2097.4727,497.3165,48.2347,4217596.5,-94514.0391,0.3453
1378.64,2094.8,498.8576,55.0282,4199194,-94514.0391,0.347
1378.79,2094.3828,499.0948,54.2853,4196368.5,-94514.0391,0.3473
1378.9401,2091.7363,500.5986,50.9341,4178492.75,-94514.0391,0.349
1379.0901,2087.5557,502.9745,50.9341,4150425,-94514.0391,0.3515
1379.2401,2084.3647,504.7879,51.2395,4129262.25,-94514.0391,0.3536
1379.39,2076.2595,509.3909,53.3686,4075966,-94514.0391,0.3586
1379.54,2076.136,509.436,54.4345,4075417.75,-94514.0391,0.3586
1379.6901,2084.8271,504.4977,53.1309,4132495.25,-94514.0391,0.3532
1379.8401,2089.5332,501.833,52.168,4163803,-94514.0391,0.3503
1379.9901,2091.488,500.713,50.3282,4177024.25,-94514.0391,0.3491
1380.14,2094.6277,498.9556,48.44,4198030.5,-94514.0391,0.3471
1380.29,2089.8198,501.6872,45.9802,4165631.25,-94514.0391,0.3501
1380.4401,2072.854,511.3013,48.2462,4054077.75,-94514.0391,0.3607
1380.5901,2064.8,515.85,55.4831,4002714,-94514.0391,0.3657
1380.7401,2061.4331,517.7916,59.9877,3981203.25,-94514.0391,0.3679
1380.89,2062.4714,517.1742,60.4751,3987963,-94514.0391,0.3672
1381.04,2068.0547,514.0276,61.794,4023245.75,-97314.8203,0.3638
1381.1901,2074.7959,510.1975,62.2799,4066671,-119115.1328,0.3595
1381.3401,2082.7002,505.7318,63.5703,4118224.75,-120464.0625,0.3546
1381.4901,2085.3921,504.204,61.6022,4136011.75,-120464.0625,0.3529
1381.64,2083.5435,505.2546,54.8889,4123753.25,-120464.0625,0.3541
1381.79,2081.2827,506.5395,52.1234,4108829.75,-120464.0625,0.3555
1381.9401,2081.9478,506.137,53.0198,4113408.5,-120464.0625,0.355
1382.0901,2085.0588,504.3891,55.516,4133841.75,-120464.0625,0.3531
1382.2401,2081.7822,506.2556,56.6931,4112139.25,-120464.0625,0.3552
1382.39,2083.7686,505.1035,59.8113,4125442,-120464.0625,0.3539
1382.54,2089.0249,502.1339,65.2026,4160335.25,-120464.0625,0.3506
1382.6901,2094.6572,498.9166,70.3135,4198454.5,-120464.0625,0.3471
1382.8401,2099.4221,496.2025,73.8428,4231008.5,-120464.0625,0.3441
1382.9901,2101.4001,495.0996,68.7875,4244401,-120464.0625,0.3429
1383.14,2100.8196,495.4158,62.1829,4240519.5,-120464.0625,0.3432
1383.29,2100.5,495.5899,59.1812,4238383.5,-120464.0625,0.3434
1383.4401,2097.2737,497.4234,59.3055,4216309,-120464.0625,0.3454
1383.5901,2087.2573,503.1351,59.2652,4148763.75,-120464.0625,0.3517
1383.7401,2078.6794,508.0189,60.6454,4091814.25,-120464.0625,0.3571
1383.89,2074.1116,510.5966,64.3715,4062153,-120464.0625,0.3599
1384.04,2072.9001,511.2753,65.9459,4054372,-120464.0625,0.3607
1384.1901,2075.0759,510.0562,60.8557,4068348,-120464.0625,0.3593
1384.3401,2089.615,501.7871,58.3091,4165207,-120464.0625,0.3503
1384.4901,2103.6272,493.8127,60.0092,4260133,-120464.0625,0.3415
1384.64,2113.3706,488.2916,62.2477,4328307,-120464.0625,0.3354
1384.79,2114.6787,487.5439,61.6951,4337475,-120464.0625,0.3346
1384.9401,2109.978,490.2096,57.4715,4304271,-120464.0625,0.3375
1385.0901,2105.9448,492.5151,53.0651,4275933,-155374.4375,0.3401
1385.2401,2101.8574,494.8225,52.3173,4247733,-192028.2969,0.3426
1385.39,2097.7766,497.1269,52.7596,4219834,-196971.0938,0.3451
1385.54,2093.7417,499.4333,52.5161,4192267.5,-196971.0938,0.3476
1385.6901,2089.7085,501.7386,52.1241,4164966.25,-196971.0938,0.3502
1385.8401,2086.1177,503.7762,53.4485,4140979,-196971.0938,0.3524
1385.9901,2085.3879,504.1779,54.8052,4136224.25,-196971.0938,0.3529
1386.14,2086.2449,503.7028,52.4687,4141820,-196971.0938,0.3524
1386.29,2086.5149,503.5659,51.2267,4143489.25,-196971.0938,0.3522
1386.4401,2089.6553,501.7813,51.0833,4164512.75,-196971.0938,0.3502
1386.5901,2094.1843,499.2075,53.0142,4195056,-196971.0938,0.3474
1386.7401,2098.2896,496.8645,55.9369,4223083,-196971.0938,0.3448
1386.89,2100.9006,495.3717,56.0877,4241061.5,-196971.0938,0.3432
1387.04,2100.9702,495.3511,55.8765,4241384.5,-196971.0938,0.3431
1387.1901,2098.0115,497.0326,55.1195,4221109,-196971.0938,0.345
1387.3401,2095.457,498.4843,56.2432,4203665,-196971.0938,0.3466
1387.4901,2097.1001,497.5505,57.4552,4214849,-196971.0938,0.3456
1387.64,2094.1875,499.2057,59.3586,4195232,-196971.0938,0.3474
1387.79,2083.9604,505.0176,61.5049,4126574.25,-196971.0938,0.3538
1387.9401,2077.9253,508.4412,60.8449,4086870,-196971.0938,0.3576
1388.0901,2075.4473,509.8333,56.0853,4070836.75,-196971.0938,0.3591
1388.2401,2078.5896,508.0699,50.3497,4091299.25,-196971.0938,0.3571
1388.39,2089.2876,501.9854,46.2458,4162119.75,-196971.0938,0.3504
1388.54,2096.0896,498.1009,47.7498,4208164,-196971.0938,0.3462
1388.6901,2096.7744,497.7356,48.9091,4212632.5,-196971.0938,0.3458
1388.8401,2094.6487,498.9401,56.1101,4198198,-196971.0938,0.3471
1388.9901,2093.8528,499.3676,57.2028,4193013,-199201.3438,0.3475
1389.14,2096.0125,498.1429,56.6485,4207654.5,-218310.0625,0.3462
1389.29,2097.2778,497.4495,58.63,4216065.5,-228330.8281,0.3455
1389.4401,2099.7527,496.0414,52.613,4233034,-228330.8281,0.3439
1389.5901,2105.0498,493.0055,50.4585,4269830.5,-228330.8281,0.3406
1389.7401,2103.9307,493.6686,50.1065,4261828.5,-228330.8281,0.3413
1389.89,2101.6653,494.9557,52.7374,4246168.5,-228330.8281,0.3427
1390.04,2099.2,496.3389,51.5751,4229367.5,-228330.8281,0.3443
1390.1901,2092.5164,500.1554,50.4819,4183733.75,-228330.8281,0.3485
1390.3401,2091.3215,500.8066,52.1445,4175906.75,-228330.8281,0.3492
1390.4901,2091.3,500.8183,53.5961,4175766.25,-228330.8281,0.3492
1390.64,2089.1143,502.0604,59.7149,4161083.5,-228330.8281,0.3505
1390.79,2080.4136,507.0048,66.4004,4103380.25,-228330.8281,0.356
1390.9401,2069.2451,513.3523,66.0207,4030919.75,-228330.8281,0.363
1391.0901,2066.2266,515.0679,63.075,4011565,-228330.8281,0.3649
1391.2401,2071.0508,512.3011,58.7307,4042667.75,-228330.8281,0.3618
1391.39,2087.7896,502.8343,55.8387,4152328.75,-228330.8281,0.3514
1391.54,2096.0896,498.1248,53.93,4208006.5,-228330.8281,0.3462
1391.6901,2096.0955,498.0977,52.14,4208203,-228330.8281,0.3462
1391.8401,2097.7903,497.1298,52.5916,4219809.5,-228330.8281,0.3451
1391.9901,2099.1677,496.37,54.5877,4229040,-228330.8281,0.3443
1392.14,2099.4001,496.2435,58.9808,4230585,-228330.8281,0.3441
1392.29,2096.6919,497.7606,63.2002,4212266,-228330.8281,0.3458
1392.4401,2081.6587,506.3037,67.2276,4111968.25,-228330.8281,0.3552
1392.5901,2061.2939,517.8503,66.195,3981086.75,-228330.8281,0.3679
1392.7401,2040.6309,529.5849,61.4019,3853832.75,-228330.8281,0.3808
1392.89,2024.3195,538.8755,60.3044,3756846.25,-228330.8281,0.3911
1393.04,2015.2166,544.0569,55.1259,3704114.75,-149741.9531,0.3968
1393.1901,2015.4044,543.9309,51.2121,3705273.5,-107900.4062,0.3966
1393.3401,2024.9012,538.5436,51.081,3760177.5,-104540.875,0.3907
1393.4901,2040.3121,529.7767,51.9768,3851705,-104540.875,0.381
1393.64,2058.7378,519.3131,51.4398,3964956,-104540.875,0.3695
1393.79,2078.0247,508.3801,47.306,4088200.5,-104540.875,0.3575
1393.9401,2108.2659,491.1877,43.116,4294961,-104540.875,0.3386
1394.0901,2120.824,484.0396,41.8361,4381553.5,-104540.875,0.3307
1394.2401,2120.8823,484.0226,43.897,4381809,-104540.875,0.3307
1394.39,2123.884,482.3118,49.9761,4403565.5,-104540.875,0.3288
1394.54,2126.114,481.0471,55.1204,4419770,-104540.875,0.3274
1394.6901,2134.7107,476.1614,54.7014,4483661.5,-104540.875,0.322
1394.8401,2133.2651,476.9836,52.4815,4473066,-104540.875,0.3229
1394.9901,2129.1689,479.3254,52.5068,4442195.5,-104540.875,0.3255
1395.14,2133.3362,476.9439,48.9337,4472931.5,-104540.875,0.3229
1395.29,2133.2439,476.9942,44.5229,4472267,-104540.875,0.323
1395.4401,2131.8862,477.7812,47.2109,4462102,-104540.875,0.3239
1395.5901,2129.7637,478.9755,49.8326,4446500.5,-104540.875,0.3252
1395.7401,2133.6887,476.74,49.5694,4475721,-104540.875,0.3227
1395.89,2141.1914,472.493,48.5048,4531793,-104540.875,0.318
1396.04,2146.6699,469.3688,46.5002,4573550.5,-104540.875,0.3146
1396.1901,2145.9358,469.7784,44.5861,4568112,-104540.875,0.315
1396.3401,2130.9578,478.2992,41.7489,4456897,-104540.875,0.3244
1396.4901,2107.1384,491.8265,42.8797,4284706,-104540.875,0.3393
1396.64,2095.3052,498.5617,48.0167,4202755,-104540.875,0.3467
1396.79,2092.3281,500.2424,50.4792,4182647.75,-104540.875,0.3486
1396.9401,2098.6289,496.6816,50.2268,4225601,-104540.875,0.3446
1397.0901,2112.5037,488.7891,49.331,4322271,-67157.8125,0.3359
1397.2401,2127.4563,480.2704,47.9889,4430126,47170.2891,0.3265
1397.39,2141.4143,472.3456,46.1391,4533674.5,74883.9609,0.3179
1397.54,2147.436,468.9502,47.034,4579241.5,74883.9609,0.3141
1397.6901,2147.1409,469.1245,47.9297,4576910.5,74883.9609,0.3143
1397.8401,2147.2461,469.0612,48.6596,4577758.5,74883.9609,0.3143
1397.9901,2148.418,468.3574,48.6596,4587141,74883.9609,0.3134
1398.14,2144.9568,470.3289,48.6596,4560671,74883.9609,0.3157
1398.29,2135.8931,475.5042,48.6596,4491855,74883.9609,0.3213
1398.4401,2134.1714,476.4826,48.6596,4479017,74883.9609,0.3224
1398.5901,2136.4338,475.1968,48.6596,4495897.5,74883.9609,0.321
1398.7401,2138.8967,473.7971,48.1888,4514387.5,74883.9609,0.3194
1398.89,2143.7368,471.0465,43.0749,4551059,74883.9609,0.3164
1399.04,2152.3589,466.1447,41.3568,4617363,74883.9609,0.3111
1399.1901,2153.6169,465.4039,40.9093,4627426,74883.9609,0.3103
1399.3401,2159.0483,462.3447,40.4414,4669791,74883.9609,0.3069
1399.4901,2152.2275,466.2207,39.1067,4616336,74883.9609,0.3111
1399.64,2139.6001,473.369,39.1067,4519940.5,74883.9609,0.319
1399.79,2135.0486,475.9556,38.2065,4485817,74883.9609,0.3219
1399.9401,2132.7598,477.2564,38.1969,4468794.5,74883.9609,0.3233
1400.0901,2127.2412,480.4199,38.1969,4427891,74883.9609,0.3267
1400.2401,2118.3315,485.4844,42.4831,4363375,74883.9609,0.3323
1400.39,2127.3367,480.3404,44.0095,4428873.5,74883.9609,0.3267
1400.54,2138.5615,473.9593,49.0764,4512217,74883.9609,0.3197
1400.6901,2157.1108,463.4428,53.6335,4654880,74883.9609,0.3081
1400.8401,2164.2043,459.3897,53.3196,4711077.5,74883.9609,0.3036
1400.9901,2161.9702,460.6802,51.2487,4693010,74883.9609,0.305
1401.14,2150.7544,467.034,49.7794,4605334,74883.9609,0.312
1401.29,2141.1721,472.4756,51.4553,4531924.5,74883.9609,0.318
1401.4401,2141.4717,472.3056,51.1754,4534088,99584.5391,0.3178
1401.5901,2153.8608,465.287,49.1569,4629442.5,108040.3672,0.3101
1401.7401,2162.2954,460.4994,46.8536,4695623.5,108751.6406,0.3048
1401.89,2163.8,459.6443,44.6325,4707553,108751.6406,0.3039
1402.04,2163.8,459.6443,42.4061,4707553,108751.6406,0.3039
1402.1901,2162.1121,460.6036,42.5038,4694094,108751.6406,0.3049
1402.3401,2160.6389,461.4205,42.093,4682583.5,108751.6406,0.3058
1402.4901,2153.8396,465.2763,42.1555,4629332,108751.6406,0.3101
1402.64,2151.0999,466.8333,39.7957,4607854.5,108751.6406,0.3118
1402.79,2146.4795,469.4594,36.8241,4572334.5,108751.6406,0.3147
1402.9401,2138.189,474.171,35.6252,4509494,108751.6406,0.3199
1403.0901,2135.7654,475.5664,36.3381,4490996.5,108751.6406,0.3214
1403.2401,2142.603,471.6731,40.5084,4542788.5,108751.6406,0.3171
1403.39,2147.8933,468.6556,44.6751,4583107.5,108751.6406,0.3138
1403.54,2154.9265,464.6754,51.0218,4637736,108751.6406,0.3094
1403.6901,2147.3257,469.0068,55.3561,4579432,108751.6406,0.3142
1403.8401,2132.6948,477.3058,57.4615,4468428,108751.6406,0.3233
1403.9901,2127.5039,480.2587,60.1465,4429915,108751.6406,0.3266
1404.14,2122.1604,483.3085,62.5933,4391081.5,108751.6406,0.3299
1404.29,2120.1431,484.4549,59.7323,4376392.5,108751.6406,0.3312
1404.4401,2125.2153,481.5583,53.6913,4413275,108751.6406,0.328
1404.5901,2130.2969,478.6559,50.5199,4450627,108751.6406,0.3248
1404.7401,2134.8259,476.0822,48.308,4484201,108751.6406,0.322
1404.89,2139.8835,473.2206,48.461,4522032,108751.6406,0.3188
1405.04,2141.5964,472.2508,50.6746,4534897.5,108751.6406,0.3177
1405.1901,2135.7974,475.5302,51.1221,4491585,108751.6406,0.3214
1405.3401,2129.7236,478.9878,48.855,4446306.5,108751.6406,0.3251
1405.4901,2128.4705,479.7031,46.4121,4437058,103753.7031,0.326
1405.64,2129.7817,478.9487,47.4953,4446828,66370.4531,0.3251
1405.79,2134.7292,476.1471,45.6345,4483407.5,15514.9199,0.322
1405.9401,2141.936,472.0603,45.3232,4537638.5,15514.9199,0.3175
1406.0901,2148.0681,468.5562,42.8081,4584451,15514.9199,0.3137
1406.2401,2145.8057,469.8422,39.7419,4567088,15514.9199,0.3151
1406.39,2142.8853,471.5021,39.2367,4544844.5,15514.9199,0.3169
1406.54,2138.6843,473.8971,39.9291,4512992.5,15514.9199,0.3196
1406.6901,2135.3115,475.8275,41.6192,4487595,15514.9199,0.3217
1406.8401,2132.4385,477.4457,44.0113,4466350.5,15514.9199,0.3235
1406.9901,2130.8225,478.3794,45.224,4454270,15514.9199,0.3245
1407.14,2133.5381,476.8198,45.662,4475546.5,15514.9199,0.3228
1407.29,2161.3682,461.0317,46.3851,4690080,15514.9199,0.3054
1407.4401,2193.1035,443.0193,46.3059,4950773,15514.9199,0.2856
1407.5901,2205.3108,436.0819,45.7866,5057175,15514.9199,0.278
1407.7401,2197.364,440.594,44.2431,4987579.5,15514.9199,0.2829
1407.89,2182.481,449.0277,38.877,4860756.5,15514.9199,0.2922
1408.04,2167.6421,457.4609,34.2527,4738467.5,15514.9199,0.3015
1408.1901,2161.2847,461.0737,35.9149,4687508,15514.9199,0.3054
1408.3401,2158.208,462.8201,40.4791,4663279,15514.9199,0.3074
1408.4901,2146.0732,469.69,43.3384,4569152,15514.9199,0.315
1408.64,2139.1304,473.6373,45.4703,4516430.5,15514.9199,0.3193
1408.79,2129.3997,479.1935,46.3851,4443718.5,15514.9199,0.3254
1408.9401,2132.8271,477.2181,46.3851,4469303,15514.9199,0.3232
1409.0901,2141.9001,472.062,46.3851,4537328,15514.9199,0.3175
1409.2401,2170.6299,455.763,46.8389,4762648.5,15514.9199,0.2996
1409.39,2189.949,444.8116,45.4803,4923390,15514.9199,0.2875
1409.54,2165.7681,458.4995,29.6579,4723817,15514.9199,0.3027
1409.6901,2158.3481,462.7143,26.9391,4664559.5,15514.9199,0.3073
1409.8401,2141.9336,472.0694,26.3995,4537497.5,15412.3721,0.3176
1409.9901,2129.1436,479.3137,26.3695,4442173.5,8179.9585,0.3256
1410.14,2128.0999,479.9045,26.3695,4434423.5,7533.0234,0.3262
1410.29,2106.7649,492.0547,26.3695,4282054,7533.0234,0.3396
1410.4401,2096.9546,497.6085,40.2182,4214123,7533.0234,0.3456
1410.5901,2093.937,499.3197,45.3972,4193584.75,7533.0234,0.3475
1410.7401,2093.6001,499.5112,44.7865,4191298,7533.0234,0.3477
1410.89,2095.49,498.4372,42.3229,4204126.5,7533.0234,0.3465
1411.04,2102.4248,494.519,38.1717,4251534.5,7533.0234,0.3423
1411.1901,2133.9131,476.6071,36.9281,4479370,7533.0234,0.3225
1411.3401,2140.1204,473.0734,37.8882,4523873.5,7533.0234,0.3187
1411.4901,2135.2773,475.8471,40.9567,4487372,7533.0234,0.3217
1411.64,2127.8909,480.0306,41.8361,4432931.5,7533.0234,0.3263
1411.79,2122.4614,483.1089,41.1758,4393375.5,7533.0234,0.3297
1411.9401,2115.5239,487.0717,40.2808,4343463,7533.0234,0.334
1412.0901,2117.989,485.679,40.648,4360967,7533.0234,0.3325
1412.2401,2137.9937,474.291,43.7012,4509127,7533.0234,0.32
1412.39,2148.0227,468.5822,44.4181,4584101,7533.0234,0.3137
1412.54,2148.0901,468.5621,44.6976,4584433,7533.0234,0.3137
1412.6901,2146.2515,469.6171,45.8799,4570227,7533.0234,0.3148
1412.8401,2141.8418,472.106,53.0831,4536853,7533.0234,0.3176
1412.9901,2135.4734,475.7142,56.4865,4489086.5,7533.0234,0.3216
1413.14,2132.0603,477.6704,54.6155,4463458.5,7533.0234,0.3237
1413.29,2126.3975,480.9005,52.12,4421879,7533.0234,0.3273
1413.4401,2122.4001,483.1722,51.4345,4392636.5,7533.0234,0.3298
1413.5901,2122.4001,483.1722,52.5723,4392636.5,7533.0234,0.3298
1413.7401,2122.4001,483.1722,53.6802,4392636.5,7533.0234,0.3298
1413.89,2122.4001,483.1722,54.803,4392636.5,7533.0234,0.3298
1414.04,2122.4001,483.1722,57.2509,4392636.5,53802.3828,0.3298
1414.1901,2122.4001,483.1722,59.5494,4392636.5,114693.8047,0.3298
1414.3401,2122.4001,483.1722,58.3798,4392636.5,128151.2812,0.3298
1414.4901,2123.407,482.6001,54.0033,4399941.5,128151.2812,0.3291
1414.64,2126.134,481.0381,49.2071,4419912,128151.2812,0.3274
1414.79,2128.5862,479.6397,45.9184,4437888.5,128151.2812,0.3259
1414.9401,2137.7964,474.4112,44.7121,4507236.5,128151.2812,0.3202
1415.0901,2151.0999,466.8333,45.3108,4607854.5,128151.2812,0.3118
1415.2401,2149.4531,467.7692,46.2559,4595160,128151.2812,0.3128
1415.39,2153.9902,465.2005,49.0182,4631274.5,128151.2812,0.31
1415.54,2163.5181,459.7953,54.0969,4705875.5,128151.2812,0.3041
1415.6901,2170.5435,455.8011,56.079,4768836,128151.2812,0.2997
1415.8401,2213.0767,431.6602,55.3239,5127453.5,128151.2812,0.2731
1415.9901,2230.3342,421.8403,51.4878,5288674,128151.2812,0.2623
1416.14,2249.6038,410.9099,46.7778,5474816,128151.2812,0.2503
1416.29,2252.7095,409.1377,41.6281,5506161.5,128151.2812,0.2483
1416.4401,2242.6533,414.838,37.4662,5406793,128151.2812,0.2546
1416.5901,2218.0581,428.8252,34.9153,5177923.5,128151.2812,0.27
